"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 01, 2019","0.014","0.012","0.015","0.011","1.73B","17.28%"
"Aug 25, 2019","0.012","0.015","0.015","0.012","1.44B","-20.00%"
"Aug 18, 2019","0.015","0.014","0.017","0.014","2.92B","3.95%"
"Aug 11, 2019","0.014","0.015","0.019","0.013","4.98B","-4.71%"
"Aug 04, 2019","0.015","0.011","0.021","0.010","7.29B","40.01%"
"Jul 28, 2019","0.011","0.012","0.012","0.011","993.64M","-11.03%"
"Jul 21, 2019","0.012","0.014","0.014","0.011","998.71M","-13.68%"
"Jul 14, 2019","0.014","0.017","0.017","0.012","3.32B","-16.30%"
"Jul 07, 2019","0.017","0.018","0.018","0.014","3.84B","-5.93%"
"Jun 30, 2019","0.018","0.024","0.027","0.017","5.93B","-26.75%"
