"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2019","22.42","24.89","24.89","20.97","21.73M","-9.91%"
"Apr 14, 2019","24.89","18.62","25.49","18.43","21.03M","33.67%"
"Apr 07, 2019","18.62","19.07","19.21","16.32","16.29M","-2.30%"
"Mar 31, 2019","19.06","16.97","20.00","16.75","21.31M","12.31%"
"Mar 24, 2019","16.97","15.15","17.45","14.68","22.47M","12.01%"
"Mar 17, 2019","15.15","15.96","15.96","13.90","20.65M","-5.05%"
"Mar 10, 2019","15.95","14.47","16.00","13.87","23.67M","10.29%"
"Mar 03, 2019","14.47","11.75","15.52","10.88","39.22M","23.11%"
"Feb 24, 2019","11.75","10.73","11.80","9.35","28.35M","9.55%"
"Feb 17, 2019","10.73","9.10","11.27","8.91","23.67M","17.87%"
"Feb 10, 2019","9.10","8.90","9.78","8.41","30.17M","2.29%"
"Feb 03, 2019","8.90","6.87","8.92","6.62","30.74M","29.50%"
"Jan 27, 2019","6.87","6.95","7.20","5.96","21.06M","-1.11%"
"Jan 20, 2019","6.95","6.53","6.98","6.24","14.13M","6.36%"
"Jan 13, 2019","6.53","5.86","6.64","5.38","14.60M","11.41%"
"Jan 06, 2019","5.86","5.97","6.85","5.66","20.70M","-1.75%"
"Dec 30, 2018","5.97","5.66","6.24","5.56","12.33M","5.61%"
"Dec 23, 2018","5.65","5.83","6.47","5.10","10.94M","-3.17%"
"Dec 16, 2018","5.83","4.55","5.88","4.51","11.60M","28.30%"
"Dec 09, 2018","4.55","4.63","5.14","4.43","7.66M","-1.70%"
"Dec 02, 2018","4.63","5.28","6.62","4.13","15.39M","-12.43%"
"Nov 25, 2018","5.28","5.20","5.63","4.54","6.11M","1.58%"
"Nov 18, 2018","5.20","7.85","8.14","4.79","5.89M","-33.74%"
"Nov 11, 2018","7.85","9.59","9.62","7.69","5.44M","-18.15%"
"Nov 04, 2018","9.59","9.59","9.98","9.50","5.79M","0.10%"
"Oct 28, 2018","9.58","9.73","9.76","9.29","5.54M","-1.49%"
"Oct 21, 2018","9.73","9.91","10.04","9.70","7.61M","-1.98%"
"Oct 14, 2018","9.92","9.68","10.98","9.52","9.43M","2.49%"
"Oct 07, 2018","9.68","10.41","10.69","9.23","7.72M","-6.98%"
"Sep 30, 2018","10.41","10.01","10.77","9.82","9.82M","4.08%"
"Sep 23, 2018","10.00","10.25","10.43","9.37","6.04M","-2.47%"
"Sep 16, 2018","10.25","10.06","10.60","9.22","7.54M","1.90%"
"Sep 09, 2018","10.06","9.52","10.22","9.01","5.63M","5.66%"
"Sep 02, 2018","9.52","11.48","11.57","9.28","5.10M","-17.05%"
"Aug 26, 2018","11.48","10.10","11.57","9.73","7.47M","13.66%"
"Aug 19, 2018","10.10","9.88","10.30","9.19","5.26M","2.23%"
"Aug 12, 2018","9.88","11.67","11.86","8.54","9.72M","-15.34%"
"Aug 05, 2018","11.67","13.85","13.96","11.31","9.21M","-15.74%"
"Jul 29, 2018","13.85","14.66","14.75","13.00","10.51M","-5.50%"
"Jul 22, 2018","14.66","12.18","14.88","11.64","11.17M","20.29%"
"Jul 15, 2018","12.18","12.09","13.90","11.82","12.17M","0.81%"
"Jul 08, 2018","12.09","14.15","14.18","11.81","8.98M","-14.48%"
"Jul 01, 2018","14.13","14.67","14.81","13.15","9.09M","-4.09%"
"Jun 24, 2018","14.74","15.58","15.72","13.36","15.46M","-5.39%"
"Jun 17, 2018","15.58","15.76","17.38","15.18","19.18M","-1.17%"
"Jun 10, 2018","15.76","16.02","16.15","13.40","19.41M","-1.68%"
"Jun 03, 2018","16.03","14.68","17.44","13.62","18.41M","9.21%"
"May 27, 2018","14.68","12.79","14.88","11.63","12.19M","15.30%"
"May 20, 2018","12.73","14.33","14.84","12.10","13.64M","-11.15%"
"May 13, 2018","14.33","13.03","16.23","11.88","16.52M","10.78%"
"May 06, 2018","12.93","14.44","15.04","12.15","12.17M","-10.39%"
"Apr 29, 2018","14.43","15.20","15.43","13.50","15.24M","-5.03%"
"Apr 22, 2018","15.20","13.35","15.90","12.80","27.88M","13.85%"
"Apr 15, 2018","13.35","13.27","13.74","11.51","21.44M","0.62%"
"Apr 08, 2018","13.27","12.50","13.88","11.52","26.69M","6.12%"
"Apr 01, 2018","12.50","11.05","13.96","10.32","29.57M","13.18%"
"Mar 25, 2018","11.04","13.17","14.25","9.71","30.54M","-16.16%"
"Mar 18, 2018","13.17","8.92","14.93","7.80","35.41M","47.35%"
"Mar 11, 2018","8.94","7.65","10.97","7.33","29.85M","16.86%"
"Mar 04, 2018","7.65","10.24","10.45","7.07","10.97M","-25.29%"
"Feb 25, 2018","10.24","9.09","11.17","8.90","8.71M","12.68%"
"Feb 18, 2018","9.09","11.68","11.68","8.62","12.93M","-22.09%"
"Feb 11, 2018","11.66","9.24","11.85","8.03","17.35M","26.23%"
"Feb 04, 2018","9.24","9.73","10.35","0.00","23.47M","-5.26%"
"Jan 28, 2018","9.75","13.40","14.01","7.31","11.67M","-27.22%"
"Jan 21, 2018","13.40","16.20","16.26","11.64","8.08M","-16.80%"
"Jan 14, 2018","16.11","22.10","23.23","9.40","15.26M","-27.09%"
"Jan 07, 2018","22.09","22.60","24.64","13.90","7.26M","-2.26%"
"Dec 31, 2017","22.60","7.59","23.60","7.52","4.17M","197.76%"
"Dec 24, 2017","7.59","4.40","11.30","3.80","8.13M","72.50%"
"Dec 17, 2017","4.40","4.64","6.70","3.25","4.35M","-5.17%"
"Dec 10, 2017","4.64","2.65","4.72","2.13","2.72M","75.09%"
"Dec 03, 2017","2.65","2.08","2.84","2.04","1.38M","27.40%"
"Nov 26, 2017","2.08","1.87","2.14","1.55","1.53M","11.23%"
"Nov 19, 2017","1.87","1.67","1.96","1.54","631.81K","11.98%"
"Nov 12, 2017","1.67","1.66","1.74","1.34","1.87M","0.60%"
