Date;Price;Open;High;Low;Vol.;Change %
30-Sep-18;0.9940;0.9972;0.9972;0.9940;7.92M;-0.33%
23-Sep-18;0.9972;0.9986;0.9986;0.9972;8.81M;-0.14%
16-Sep-18;0.9986;10.065;10.065;0.9986;6.79M;-0.14%
09-Sep-18;10.000;10.005;10.005;10.000;10.64M;-0.05%
02-Sep-18;10.005;0.9983;10.005;0.9983;14.47M;0.21%
26-Aug-18;0.9983;10.052;10.052;0.9983;9.76M;-0.23%
19-Aug-18;10.007;10.019;10.019;0.9968;4.53M;-0.13%
12-Aug-18;10.019;10.011;10.019;10.011;8.98M;0.08%
05-Aug-18;10.011;10.021;10.021;10.011;8.90M;0.22%
29-Jul-18;0.9989;0.9985;0.9989;0.9985;8.30M;0.04%
22-Jul-18;0.9985;0.9997;0.9997;0.9922;10.04M;-0.13%
15-Jul-18;0.9998;10.045;10.045;0.9998;13.06M;0.04%
08-Jul-18;0.9994;10.044;10.044;0.9958;4.33M;-0.09%
01-Jul-18;10.003;0.9997;10.003;0.9997;4.11M;0.14%
24-Jun-18;0.9988;10.212;10.212;0.9988;7.17M;-0.53%
17-Jun-18;10.041;10.246;10.246;10.041;6.33M;0.35%
10-Jun-18;10.007;10.055;10.055;10.007;9.68M;0.20%
03-Jun-18;0.9987;0.9951;0.9987;0.9951;6.72M;-0.11%
27-May-18;0.9998;0.9989;0.9998;0.9989;7.70M;0.09%
20-May-18;0.9989;0.9998;10.020;0.9989;8.49M;-0.09%
13-May-18;0.9998;10.001;10.049;0.9998;8.36M;-0.03%
06-May-18;10.001;0.9930;10.012;0.9930;21.12M;0.72%
29-Apr-18;0.9930;10.005;10.005;0.9922;17.51M;-0.75%
22-Apr-18;10.005;10.002;10.005;0.9952;14.10M;0.03%
15-Apr-18;10.002;10.004;10.004;0.9932;8.36M;-0.02%
08-Apr-18;10.004;10.021;10.021;10.004;10.28M;-0.17%
01-Apr-18;10.021;10.003;10.021;0.9941;10.79M;0.18%
25-Mar-18;10.003;10.023;10.023;10.003;10.37M;-0.20%
18-Mar-18;10.023;10.024;10.024;10.023;11.02M;-0.01%
11-Mar-18;10.024;10.034;10.034;10.024;13.12M;-0.09%
04-Mar-18;10.034;10.015;10.034;10.015;18.90M;0.19%
25-Feb-18;10.015;10.030;10.030;10.015;16.31M;-0.15%
18-Feb-18;10.030;10.060;10.060;0.9999;23.91M;-0.31%
11-Feb-18;10.060;10.028;10.060;10.028;13.64M;0.31%
04-Feb-18;10.029;0.9965;10.029;0.9965;31.96M;0.64%
28-Jan-18;0.9965;0.9950;0.9965;0.9950;58.46M;0.15%
21-Jan-18;0.9950;10.122;10.122;0.9950;29.89M;-1.70%
14-Jan-18;10.122;10.100;10.122;10.100;45.52M;0.22%
07-Jan-18;10.100;10.000;10.170;10.000;11.97M;1.00%
31-Dec-17;10.000;10.200;10.200;10.000;11.99M;-1.96%
24-Dec-17;10.200;10.300;10.300;10.200;22.78M;-0.97%
17-Dec-17;10.300;10.100;10.300;10.100;16.52M;1.98%
10-Dec-17;10.100;10.000;10.100;10.000;7.35M;1.00%
03-Dec-17;10.000;0.9959;10.000;0.9959;11.31M;0.41%
26-Nov-17;0.9959;0.9970;0.9970;0.9959;6.01M;-0.11%
19-Nov-17;0.9970;0.9987;10.000;0.9970;4.60M;-0.17%
12-Nov-17;0.9987;10.100;10.100;0.9987;5.28M;-1.12%
05-Nov-17;10.100;10.000;10.100;10.000;5.77M;1.00%
29-Oct-17;10.000;10.000;10.100;10.000;6.74M;0.00%
22-Oct-17;10.000;0.9990;10.100;0.9990;7.12M;0.10%
15-Oct-17;0.9990;0.9958;10.100;0.9700;6.22M;0.32%
08-Oct-17;0.9958;0.9943;0.9980;0.9904;7.52M;0.15%
01-Oct-17;0.9943;0.9998;10.000;0.9906;6.10M;-0.55%
24-Sep-17;0.9998;10.000;10.100;0.9905;5.59M;-0.02%
17-Sep-17;10.000;10.100;10.200;0.9882;3.89M;-0.99%
10-Sep-17;10.100;10.100;10.300;0.9953;5.83M;0.00%
03-Sep-17;10.100;10.200;10.500;10.100;5.52M;-0.98%
27-Aug-17;10.200;10.100;10.700;10.000;2.49M;0.99%
20-Aug-17;10.100;10.000;10.400;10.000;2.12M;1.00%
